"s0q_B" "s0q_V" "s0q_M" "s0q_SE" "s1q_B" "s1q_V" "s1q_M" "s1q_SE" "lq_B" "lq_V" "lq_M" "lq_SE" "cb_B" "cb_V" "cb_M" "cb_SE" "Qntl" "SS" "Scenario"
0.0158174735989632 0.100525083951419 0.10171223958792 0.0177120948408622 0.0128783128438742 0.10604115443874 0.106767657321732 0.0193121623873148 2.17569684455888 1.33451865447778 2.55202191576278 0.173401372283046 0.0151967655968554 0.0974912217478736 0.0986203602922893 0.0155970297769465 95 "500" "Mixed"
0.0424323656489429 0.123589361524157 0.130612256722837 0.0205309438330798 0.10664479109055 0.13707745571828 0.173621859522577 0.0274175335171935 1.75141986555941 1.35144010143 2.21179463397521 0.0953819823800892 0.0120942324134354 0.117466299999544 0.11802882597746 0.0194789314387309 5 "100" "Positive"
0.0484914233849252 0.124870168361992 0.133896917551158 0.0211324459833766 0.0304163578951388 0.139074399409419 0.142293716340971 0.0280243511597359 0.178848692253518 0.229976877670523 0.291244449937871 0.0696092373668098 0.00428587061951334 0.116726110315002 0.116746428345401 0.030948077263903 50 "100" "Positive"
0.054444297942283 0.204756415824698 0.211772156361462 0.0298515686014349 0.0393320602233305 0.229206049802266 0.232443302364479 0.0380683276227431 1.72498762140003 1.0631610464701 2.02602156782794 0.053465761567189 0.0105172711329376 0.2168578323333 0.217004389625964 0.0372893015510527 90 "100" "Positive"
0.0576321232028384 0.239066282896945 0.245798691118181 0.0339131416080715 0.0485304543432802 0.267600291144718 0.27183360885601 0.0430488942039645 2.3405967918348 1.35188583784164 2.7026211471802 0.064574531701311 0.0204146995089896 0.274942239296796 0.275561974282791 0.0405089074896551 95 "100" "Positive"
0.0103606549514268 0.0718092527622597 0.0725172764554375 0.0112845465060391 0.0368973990106051 0.0772632074668614 0.0855865157521148 0.0138586654208661 1.75745246942999 1.34757115334603 2.21422023467012 0.0898517390156629 0.00412046207139796 0.0619860086194489 0.0620918771417619 0.00937359982346734 5 "300" "Positive"
0.00807195443863974 0.0745576033249684 0.0749562127232243 0.0138729079566327 0.0105185005820109 0.0803694695606004 0.0810150062661763 0.015865611971905 0.179164464544772 0.0949796662387867 0.20276099530592 0.00792001906351335 0.00193980788407634 0.0617800231281448 0.0617795867668562 0.01569041220145 50 "300" "Positive"
0.00909149794944933 0.123624088848142 0.123896278245776 0.0178278417301442 0.0155781046190971 0.131953482197975 0.132804318778535 0.0203454599412416 1.72714309768117 1.05137611312628 2.02170957839869 0.0483417374313448 0.00399021179952224 0.115293748101694 0.115305149465193 0.0191301972492054 90 "300" "Positive"
0.00949328053589408 0.143966349244206 0.144207162721978 0.0198490327347551 0.0171261147637075 0.153480122299032 0.154356391509664 0.0227540564075368 2.34315627831375 1.34729961268671 2.70255108641827 0.0596361659161556 0.00640406389422871 0.145257186487829 0.145325712145149 0.0199524843624179 95 "300" "Positive"
0.00670149601811532 0.058695232439276 0.059047398161734 0.00919072052501417 0.0205838753433745 0.0588120897591395 0.0622824129597338 0.00923555373017106 1.76254185713279 1.35379411700046 2.22204400290789 0.0849107847450812 0.00203504372875373 0.0477659512159006 0.0477854152691192 0.00742275466115389 5 "500" "Positive"
0.00406422322485631 0.0617347897144666 0.0618376178976016 0.0122594027656669 0.0058834111756219 0.0622152788412342 0.0624618660258614 0.0122499257660309 0.179308760200523 0.072761621789715 0.193495712708351 0.00515038247939726 0.00118980909042364 0.0477024736842391 0.0476934598794382 0.0132870899959221 50 "500" "Positive"
0.00500961755039794 0.100715102744214 0.100789308246749 0.0166354625401004 0.010487871609293 0.101630619878741 0.102119780478285 0.0166555291865756 1.72993460035611 1.05522987071293 2.02609730552953 0.0461562965876236 0.00284380807906678 0.0885405365885323 0.0885419360368656 0.015136181722126 90 "500" "Positive"
0.00537393882960989 0.116779026695429 0.11684426795269 0.0186785072209437 0.0117615783233915 0.117864544898686 0.118391273402592 0.0187247313082958 2.34655949407847 1.35319237723846 2.70843865344154 0.0567788088554643 0.0041201275375731 0.111795740086408 0.111815762148689 0.0160118550942909 95 "500" "Positive"
0.0168648102005624 0.199871793795304 0.200482435749615 0.0385761669339515 0.0803670284818729 0.218163710219588 0.232393348268245 0.0487039060074469 2.08030366879168 1.37504335691121 2.49329437562844 0.0737601536225052 0.0162039215108006 0.199422939309127 0.19998076479076 0.030888370988992 5 "100" "No"
0.0227844413105645 0.151072212581009 0.152705996498311 0.0312277425352191 0.00986626949877689 0.164376632596055 0.164590403548012 0.0372929510532736 0.00461307602455546 0.232222809728063 0.232152506760204 0.0869848572546331 0.00243550147844764 0.118104064362834 0.118070119490297 0.0313998670647577 50 "100" "No"
0.0403246313950916 0.17808897571309 0.182510392812072 0.0288385720149158 0.0481145385004057 0.193522270116336 0.199319911140498 0.0350440138650663 1.62118142777448 1.07956121970362 1.94743836781084 0.058553040653637 0.00954256632155564 0.161017077173859 0.161219208577861 0.0285147839711497 90 "100" "No"
0.0467142621930178 0.200246611709676 0.205525738261519 0.0410636584486501 0.0548870743025959 0.217668475212092 0.224376416901497 0.0404127210805971 2.08070381407329 1.37320734951381 2.49261731684451 0.073350045486015 0.0170498536799788 0.198374939859075 0.199007441212223 0.0297741886336314 95 "100" "No"
0.010530615971554 0.111708880548461 0.112148513107117 0.0165116773019132 0.0240008476498093 0.111882300383285 0.114372952125168 0.0164753746185459 2.08562360682655 1.36891271844137 2.49436844472343 0.0673087066171771 0.0058445228605725 0.105095248160354 0.105205154922029 0.0147288141143221 5 "300" "No"
0.00302459132386239 0.0856496092594396 0.0856601883222584 0.0170093439998756 0.00259165094677322 0.0858937714224778 0.0858899230634048 0.0171253392654657 0.00284750921115556 0.0955369876465009 0.0955316544464017 0.0148173367439037 0.00174764407560301 0.0624707225607928 0.062463932360245 0.0158975784694454 50 "300" "No"
0.00963370677711745 0.102335636536665 0.102737131696026 0.0155116714560897 0.018466628488868 0.102693079944639 0.104289688692571 0.0154373252865362 1.6247882640545 1.06852723257114 1.94436251746135 0.0517077986974277 0.00329315375718976 0.0857413702884515 0.0857617388934652 0.014608703012599 90 "300" "No"
0.0119461664906616 0.111807502110335 0.112388289000443 0.0158865991740999 0.0235014589181912 0.112199360165558 0.114579344981643 0.0158275414946544 2.08542066838645 1.36923796323889 2.49437710691627 0.0663134349071384 0.00516663957427555 0.104825940402265 0.104900826821949 0.0147105966733184 95 "300" "No"
0.00564309667847818 0.0859074531218116 0.0860497237154021 0.0133544159910698 0.0150055446430517 0.08591750636196 0.0871756987445045 0.0132434796636811 2.08594103523686 1.37932389882291 2.50035635178892 0.064190116807667 0.00317409371622745 0.0809581235686999 0.0809798643176964 0.0115030906666344 5 "500" "No"
0.00192144204238637 0.0663816929026208 0.0663763102543934 0.0132366807253359 0.00167779691972071 0.0663483141128981 0.0663363526985166 0.0132162591697834 0.00224947606061836 0.0732318052575736 0.073229738129596 0.0109531933148952 0.00108464815851837 0.0482218152647112 0.0482099013231129 0.0134527472601843 50 "500" "No"
0.00507118594083651 0.078811144488955 0.0789347973077135 0.0126608394268587 0.0116581805743866 0.0787281503152084 0.0795477008134553 0.012555619245429 1.62528753294656 1.07533002637995 1.94852197722279 0.0506273697926489 0.00225695589074883 0.0657939165456835 0.0657997299755761 0.0115531691995594 90 "500" "No"
0.00624643128194905 0.0859048448688808 0.086088795051009 0.0130987790975741 0.0147956829959151 0.0858140284687016 0.0870378978943123 0.013003317052336 2.08602174053636 1.37896393358798 2.50022532796479 0.0647829494766855 0.00319937424794474 0.0807455944124845 0.080768602572948 0.0118040426735825 95 "500" "No"
